Recipe_id,Region,Sub_region,Continent,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g),cuisine
140541,Spanish and Portuguese,Spanish,European,44.9280,23927.3400,521.1504,2404.3728,Spanish and Portuguese
140542,Spanish and Portuguese,Spanish,European,13.9680,1331.2709,155.1405,69.2628,Spanish and Portuguese
140543,Spanish and Portuguese,Spanish,European,37.5958,1614.4000,41.8101,143.8140,Spanish and Portuguese
140544,Spanish and Portuguese,Spanish,European,84.5385,616.9980,50.7833,8.9999,Spanish and Portuguese
140545,Spanish and Portuguese,Spanish,European,46.5698,1602.0494,42.2614,143.0591,Spanish and Portuguese
140546,Spanish and Portuguese,Spanish,European,375.7311,3300.7600,35.7612,184.0687,Spanish and Portuguese
140547,Spanish and Portuguese,Spanish,European,88.4174,1419.4678,69.2219,89.7451,Spanish and Portuguese
140548,Spanish and Portuguese,Spanish,European,34.5161,151.0165,7.9257,1.1068,Spanish and Portuguese
140549,Spanish and Portuguese,Spanish,European,1344.2041,6650.1458,216.1581,43.0600,Spanish and Portuguese
140550,Spanish and Portuguese,Spanish,European,118.3072,1205.0321,90.6570,44.5515,Spanish and Portuguese
140551,Spanish and Portuguese,Spanish,European,0.2405,1910.8080,0.1129,216.0300,Spanish and Portuguese
140552,Spanish and Portuguese,Spanish,European,27201.6250,320024.9300,9582.7260,19438.4850,Spanish and Portuguese
140553,Spanish and Portuguese,Spanish,European,1.1919,423.8343,0.8529,46.5601,Spanish and Portuguese
140554,Spanish and Portuguese,Spanish,European,46.5684,1155.0600,6.7518,108.9369,Spanish and Portuguese
140555,Spanish and Portuguese,Spanish,European,85.7202,734.4131,77.0638,11.4622,Spanish and Portuguese
140556,Spanish and Portuguese,Spanish,European,45.4658,178.3994,0.2950,0.6523,Spanish and Portuguese
140557,Spanish and Portuguese,Spanish,European,46.3543,1075.6248,110.1241,47.7429,Spanish and Portuguese
140558,Spanish and Portuguese,Spanish,European,0.0000,806.9352,179.5204,4.5333,Spanish and Portuguese
140559,Spanish and Portuguese,Spanish,European,0.3941,478.7560,6.7628,50.8255,Spanish and Portuguese
140560,Spanish and Portuguese,Spanish,European,77.5949,16412.0197,360.6863,1630.2809,Spanish and Portuguese
140561,Spanish and Portuguese,Spanish,European,36.1621,1188.2452,103.2324,70.0471,Spanish and Portuguese
140562,Spanish and Portuguese,Spanish,European,107.4870,430.3533,0.5930,0.2457,Spanish and Portuguese
140563,Spanish and Portuguese,Spanish,European,0.4811,2.7360,0.2257,0.0600,Spanish and Portuguese
140564,Spanish and Portuguese,Spanish,European,4.0209,211.5670,16.7751,13.7203,Spanish and Portuguese
140565,Spanish and Portuguese,Spanish,European,4.0884,139.7204,1.2969,13.7736,Spanish and Portuguese
140566,Spanish and Portuguese,Spanish,European,10.6137,1511.0825,35.5970,149.7497,Spanish and Portuguese
140567,Spanish and Portuguese,Spanish,European,58.5199,1150.2620,98.6394,58.5202,Spanish and Portuguese
140568,Spanish and Portuguese,Spanish,European,201.8781,964.4177,20.4598,8.1333,Spanish and Portuguese
140569,Spanish and Portuguese,Spanish,European,9.0507,485.6634,100.3297,4.3149,Spanish and Portuguese
140570,Spanish and Portuguese,Spanish,European,0.0000,70606.8268,15708.0356,396.6676,Spanish and Portuguese
140571,Spanish and Portuguese,Spanish,European,86.6965,719.5912,12.6059,37.7346,Spanish and Portuguese
140572,Spanish and Portuguese,Spanish,European,6.5273,1723.1686,87.5852,149.3404,Spanish and Portuguese
140573,Spanish and Portuguese,Spanish,European,0.0000,37.8250,8.4150,0.2125,Spanish and Portuguese
140574,Spanish and Portuguese,Spanish,European,201.6543,1666.2850,68.4318,60.4530,Spanish and Portuguese
140575,Spanish and Portuguese,Spanish,European,4.8485,1246.2238,47.7742,116.3794,Spanish and Portuguese
140576,Spanish and Portuguese,Spanish,European,9.3488,847.6392,180.3981,5.2823,Spanish and Portuguese
140577,Spanish and Portuguese,Spanish,European,72.8947,864.0960,11.3538,64.0189,Spanish and Portuguese
140578,Spanish and Portuguese,Spanish,European,119.0128,1095.4125,46.7417,48.3102,Spanish and Portuguese
140579,Spanish and Portuguese,Spanish,European,288.4528,1512.3200,59.7700,13.4552,Spanish and Portuguese
140580,Spanish and Portuguese,Spanish,European,48.8077,364.6429,4.5000,19.4380,Spanish and Portuguese
140581,Spanish and Portuguese,Spanish,European,295.9451,1182.0600,6.8379,2.2333,Spanish and Portuguese
140582,Spanish and Portuguese,Spanish,European,249.3154,1841.7432,125.7595,40.7112,Spanish and Portuguese
140583,Spanish and Portuguese,Spanish,European,6.6594,3043.9955,188.7053,250.4557,Spanish and Portuguese
140584,Spanish and Portuguese,Spanish,European,243.2637,1115.3257,12.3778,14.3243,Spanish and Portuguese
140585,Spanish and Portuguese,Spanish,European,24.0292,1185.2822,5.8929,120.7232,Spanish and Portuguese
140586,Spanish and Portuguese,Spanish,European,183.8713,1568.6000,34.0628,81.3784,Spanish and Portuguese
140587,Spanish and Portuguese,Spanish,European,39.3090,505.9246,8.4046,35.4402,Spanish and Portuguese
140588,Spanish and Portuguese,Spanish,European,36.5303,1257.1279,40.4038,108.0659,Spanish and Portuguese
140589,Spanish and Portuguese,Spanish,European,277.6325,1345.8055,46.3118,2.6789,Spanish and Portuguese
140590,Spanish and Portuguese,Spanish,European,30.6418,1356.9092,92.1527,95.2720,Spanish and Portuguese
140591,Spanish and Portuguese,Spanish,European,169.0875,1140.8732,71.5926,20.8633,Spanish and Portuguese
140592,Spanish and Portuguese,Spanish,European,0.0000,1705.5360,63.0958,159.0775,Spanish and Portuguese
140593,Spanish and Portuguese,Spanish,European,26.1365,414.5619,22.0203,31.0588,Spanish and Portuguese
140594,Spanish and Portuguese,Spanish,European,397.9265,7099.3730,488.3460,386.7795,Spanish and Portuguese
140595,Spanish and Portuguese,Spanish,European,7.0307,124.8723,2.8844,0.1162,Spanish and Portuguese
140596,Spanish and Portuguese,Spanish,European,178.4934,1989.3122,134.5875,76.6989,Spanish and Portuguese
140597,Spanish and Portuguese,Spanish,European,63.6241,308.0488,0.8612,0.4696,Spanish and Portuguese
140598,Spanish and Portuguese,Spanish,European,8.2711,818.4068,94.8848,46.4598,Spanish and Portuguese
140599,Spanish and Portuguese,Spanish,European,117.2854,459.6856,3.9840,0.7239,Spanish and Portuguese
140600,Spanish and Portuguese,Spanish,European,16.6272,798.3100,49.1022,63.2636,Spanish and Portuguese
140601,Spanish and Portuguese,Spanish,European,27.7373,204.4978,6.6927,7.5106,Spanish and Portuguese
140602,Spanish and Portuguese,Spanish,European,2.1540,161.3000,13.5050,10.4910,Spanish and Portuguese
140603,Spanish and Portuguese,Spanish,European,17.3796,80.4198,3.9316,0.8936,Spanish and Portuguese
140604,Spanish and Portuguese,Spanish,European,0.7030,1384.9321,88.6030,113.5390,Spanish and Portuguese
140605,Spanish and Portuguese,Spanish,European,203.1274,1129.9548,57.8346,12.9024,Spanish and Portuguese
140606,Spanish and Portuguese,Spanish,European,41.1206,1485.3621,164.7229,72.7719,Spanish and Portuguese
140607,Spanish and Portuguese,Spanish,European,20.5898,567.1760,38.6172,38.1951,Spanish and Portuguese
140608,Spanish and Portuguese,Spanish,European,109.2649,2171.9615,47.0014,176.3534,Spanish and Portuguese
140609,Spanish and Portuguese,Spanish,European,46.4742,761.0512,49.9057,43.9718,Spanish and Portuguese
140610,Spanish and Portuguese,Spanish,European,283.9633,1161.3900,12.3486,5.1379,Spanish and Portuguese
140611,Spanish and Portuguese,Spanish,European,2.3436,80.4400,6.6616,4.7850,Spanish and Portuguese
140612,Spanish and Portuguese,Spanish,European,159.3771,643.4812,3.9704,1.4324,Spanish and Portuguese
140613,Spanish and Portuguese,Spanish,European,349.2667,3252.8510,104.6449,166.5835,Spanish and Portuguese
140614,Spanish and Portuguese,Spanish,European,55.0525,606.2959,12.9535,42.6589,Spanish and Portuguese
140615,Spanish and Portuguese,Spanish,European,340.2330,2108.5353,101.1668,43.9190,Spanish and Portuguese
140616,Spanish and Portuguese,Spanish,European,23.6521,862.7200,29.2950,73.8164,Spanish and Portuguese
140617,Spanish and Portuguese,Spanish,European,50.3081,1152.0385,70.2826,80.3349,Spanish and Portuguese
140618,Spanish and Portuguese,Spanish,European,23.1880,988.9200,22.3624,91.6308,Spanish and Portuguese
140619,Spanish and Portuguese,Spanish,European,29.4656,539.2875,17.1348,43.3600,Spanish and Portuguese
140620,Spanish and Portuguese,Spanish,European,206.5363,4344.0164,271.6602,262.1301,Spanish and Portuguese
140621,Spanish and Portuguese,Spanish,European,86.3246,1996.5916,160.2405,118.4380,Spanish and Portuguese
140622,Spanish and Portuguese,Spanish,European,714.4265,3372.5440,50.1910,66.8114,Spanish and Portuguese
140623,Spanish and Portuguese,Spanish,European,26.1597,591.7176,97.4273,10.5737,Spanish and Portuguese
140624,Spanish and Portuguese,Spanish,European,163.8589,778.4416,17.4745,6.3704,Spanish and Portuguese
140625,Spanish and Portuguese,Spanish,European,42.2167,2358.7465,109.5358,194.8398,Spanish and Portuguese
140626,Spanish and Portuguese,Spanish,European,100.7980,402.9900,0.0000,0.0000,Spanish and Portuguese
140627,Spanish and Portuguese,Spanish,European,102.7192,410.0142,0.1893,0.0478,Spanish and Portuguese
140628,Spanish and Portuguese,Spanish,European,34.8509,954.0606,88.6090,50.9889,Spanish and Portuguese
140629,Spanish and Portuguese,Spanish,European,25389.2703,116834.9144,1888.9617,547.4218,Spanish and Portuguese
140630,Spanish and Portuguese,Spanish,European,53.7189,1325.2627,93.1528,82.3820,Spanish and Portuguese
140631,Spanish and Portuguese,Spanish,European,78.4421,1447.6835,122.5874,75.0086,Spanish and Portuguese
140632,Spanish and Portuguese,Spanish,European,31.6640,2881.7525,115.4086,252.4903,Spanish and Portuguese
140633,Spanish and Portuguese,Spanish,European,17.2305,407.6932,20.5309,28.1645,Spanish and Portuguese
140634,Spanish and Portuguese,Spanish,European,135.8597,2163.8335,153.5368,110.0871,Spanish and Portuguese
140635,Spanish and Portuguese,Spanish,European,43.4071,180.3708,1.4906,0.5724,Spanish and Portuguese
140636,Spanish and Portuguese,Spanish,European,13.2697,196.3450,6.2275,14.6108,Spanish and Portuguese
140637,Spanish and Portuguese,Spanish,European,896.1081,3385.9910,33.8169,5.8143,Spanish and Portuguese
140638,Spanish and Portuguese,Spanish,European,5.8313,1084.6560,38.6415,101.4065,Spanish and Portuguese
140639,Spanish and Portuguese,Spanish,European,774.6397,5214.4573,67.7255,214.5411,Spanish and Portuguese
140640,Spanish and Portuguese,Spanish,European,1.0844,11.5500,0.1285,0.7988,Spanish and Portuguese
140641,Spanish and Portuguese,Spanish,European,2.3940,815.9454,92.3435,48.9055,Spanish and Portuguese
140642,Spanish and Portuguese,Spanish,European,12.1910,1806.2321,197.9684,103.6561,Spanish and Portuguese
140643,Spanish and Portuguese,Spanish,European,30.5033,786.2911,7.1290,73.3620,Spanish and Portuguese
140644,Spanish and Portuguese,Spanish,European,25.2576,224.7281,28.0834,2.4040,Spanish and Portuguese
140645,Spanish and Portuguese,Spanish,European,83.9032,485.0800,12.6148,13.1200,Spanish and Portuguese
140646,Spanish and Portuguese,Spanish,European,16.2435,3196.1816,79.4081,316.4969,Spanish and Portuguese
140647,Spanish and Portuguese,Spanish,European,125.5083,2309.7438,75.7839,172.6776,Spanish and Portuguese
140648,Spanish and Portuguese,Spanish,European,0.6209,3857.4830,0.1626,436.1482,Spanish and Portuguese
140649,Spanish and Portuguese,Spanish,European,20.6447,93.1034,4.8576,0.8096,Spanish and Portuguese
140650,Spanish and Portuguese,Spanish,European,14.4432,60.1800,1.4868,0.3363,Spanish and Portuguese
140652,Spanish and Portuguese,Spanish,European,8.2879,40.5485,1.0114,0.1175,Spanish and Portuguese
140653,Spanish and Portuguese,Spanish,European,159.3080,832.5300,16.7420,13.0010,Spanish and Portuguese
140654,Spanish and Portuguese,Spanish,European,21.9524,1780.9240,95.8750,143.8871,Spanish and Portuguese
140655,Spanish and Portuguese,Spanish,European,0.9938,869.3857,105.0513,49.4872,Spanish and Portuguese
140656,Spanish and Portuguese,Spanish,European,73.7184,1394.5200,94.8694,88.4357,Spanish and Portuguese
140657,Spanish and Portuguese,Spanish,European,28.1358,504.2032,77.4318,8.2001,Spanish and Portuguese
140658,Spanish and Portuguese,Spanish,European,0.1377,890.1177,197.9163,5.0040,Spanish and Portuguese
140659,Spanish and Portuguese,Spanish,European,86.8683,1378.7900,52.5994,97.2118,Spanish and Portuguese
140660,Spanish and Portuguese,Spanish,European,424.5643,3976.5264,71.0570,224.4286,Spanish and Portuguese
140661,Spanish and Portuguese,Spanish,European,235.5338,1421.7378,80.8294,26.1684,Spanish and Portuguese
140662,Spanish and Portuguese,Spanish,European,37.6505,164.7900,6.4884,1.0623,Spanish and Portuguese
140663,Spanish and Portuguese,Spanish,European,89.1608,3017.2065,138.3944,240.7927,Spanish and Portuguese
140664,Spanish and Portuguese,Spanish,European,42.7460,1998.3783,365.7430,32.3685,Spanish and Portuguese
140665,Spanish and Portuguese,Spanish,European,35.2641,606.8530,50.7464,29.8772,Spanish and Portuguese
140666,Spanish and Portuguese,Spanish,European,3.2456,246.4700,18.0796,17.5050,Spanish and Portuguese
140667,Spanish and Portuguese,Spanish,European,66.6260,998.1747,78.9673,47.8563,Spanish and Portuguese
140668,Spanish and Portuguese,Spanish,European,0.0000,1560.3596,189.1482,83.9147,Spanish and Portuguese
140669,Spanish and Portuguese,Spanish,European,115.4035,492.5661,18.3402,3.3480,Spanish and Portuguese
140670,Spanish and Portuguese,Spanish,European,2.3516,647.7730,0.7502,72.1998,Spanish and Portuguese
140671,Spanish and Portuguese,Spanish,European,11.1935,1101.1984,3.9014,116.6420,Spanish and Portuguese
140672,Spanish and Portuguese,Spanish,European,51.9016,853.7240,39.4208,56.6716,Spanish and Portuguese
140673,Spanish and Portuguese,Spanish,European,121.2366,957.5275,78.0367,30.5399,Spanish and Portuguese
140674,Spanish and Portuguese,Spanish,European,33.3614,1490.2231,84.7552,112.6031,Spanish and Portuguese
140675,Spanish and Portuguese,Spanish,European,43.0996,758.1787,85.5661,29.2524,Spanish and Portuguese
140676,Spanish and Portuguese,Spanish,European,0.2058,0.6404,0.0243,0.0066,Spanish and Portuguese
140677,Spanish and Portuguese,Spanish,European,55.8214,335.2909,16.8200,5.0765,Spanish and Portuguese
140678,Spanish and Portuguese,Spanish,European,204.0866,2337.2005,175.2932,85.4989,Spanish and Portuguese
140679,Spanish and Portuguese,Spanish,European,317.9008,4866.7076,197.2627,309.0330,Spanish and Portuguese
140680,Spanish and Portuguese,Spanish,European,1.1332,1147.7266,95.4634,85.4738,Spanish and Portuguese
140681,Spanish and Portuguese,Spanish,European,11.9104,2886.8420,9.9973,317.7565,Spanish and Portuguese
140682,Spanish and Portuguese,Spanish,European,152.1086,607.7058,0.0786,0.0172,Spanish and Portuguese
140683,Spanish and Portuguese,Spanish,European,75.5472,454.6476,16.5115,16.5811,Spanish and Portuguese
140684,Spanish and Portuguese,Spanish,European,0.2695,0.9982,0.0378,0.0260,Spanish and Portuguese
140685,Spanish and Portuguese,Spanish,European,288.7362,21100.5582,80.8920,2226.9467,Spanish and Portuguese
140686,Spanish and Portuguese,Spanish,European,23.3433,4160.2737,389.9598,271.5169,Spanish and Portuguese
140687,Spanish and Portuguese,Spanish,European,132.8178,675.4671,44.3683,2.1973,Spanish and Portuguese
140688,Spanish and Portuguese,Spanish,European,406.3971,4953.8700,171.8055,325.8720,Spanish and Portuguese
140689,Spanish and Portuguese,Spanish,European,0.5644,2.2376,0.1281,0.0473,Spanish and Portuguese
140690,Spanish and Portuguese,Spanish,European,216.0923,1246.0283,76.9334,15.9499,Spanish and Portuguese
140691,Spanish and Portuguese,Spanish,European,53.8523,410.7061,35.1055,7.0921,Spanish and Portuguese
140692,Spanish and Portuguese,Spanish,European,17.1266,699.7700,29.1320,57.0686,Spanish and Portuguese
140693,Spanish and Portuguese,Spanish,European,13.6369,264.8440,8.3707,21.6280,Spanish and Portuguese
140694,Spanish and Portuguese,Spanish,European,29.8245,410.1828,13.8079,30.7079,Spanish and Portuguese
140695,Spanish and Portuguese,Spanish,European,695.5627,3461.9900,114.8882,15.9194,Spanish and Portuguese
140696,Spanish and Portuguese,Spanish,European,66.2835,1846.6027,145.9300,109.9627,Spanish and Portuguese
140697,Spanish and Portuguese,Spanish,European,35.5232,1513.6720,19.1374,152.0686,Spanish and Portuguese
140698,Spanish and Portuguese,Spanish,European,5860.0200,75713.0000,3867.0100,4118.1100,Spanish and Portuguese
140699,Spanish and Portuguese,Spanish,European,72.9937,1155.7685,121.7609,44.1371,Spanish and Portuguese
140700,Spanish and Portuguese,Spanish,European,414.5768,3146.5826,178.9894,94.3900,Spanish and Portuguese
140701,Spanish and Portuguese,Spanish,European,0.0000,1822.4041,184.0538,115.2376,Spanish and Portuguese
140702,Spanish and Portuguese,Spanish,European,7.0191,150.0760,0.9957,13.6300,Spanish and Portuguese
140703,Spanish and Portuguese,Spanish,European,2.8800,1150.2267,72.6800,92.6067,Spanish and Portuguese
140704,Spanish and Portuguese,Spanish,European,7.3526,909.5284,73.0481,66.8474,Spanish and Portuguese
140705,Spanish and Portuguese,Spanish,European,30.1158,820.2928,51.0762,56.6366,Spanish and Portuguese
140706,Spanish and Portuguese,Spanish,European,468.1389,4407.7096,224.4698,182.3523,Spanish and Portuguese
140707,Spanish and Portuguese,Spanish,European,118.7236,1249.9225,53.4854,63.2922,Spanish and Portuguese
140708,Spanish and Portuguese,Spanish,European,51.8663,11433.5834,604.6369,980.0668,Spanish and Portuguese
140709,Spanish and Portuguese,Spanish,European,539.5502,3851.8809,142.3935,127.5372,Spanish and Portuguese
140710,Spanish and Portuguese,Spanish,European,4451.1708,32389.3445,1375.5478,1353.2792,Spanish and Portuguese
140711,Spanish and Portuguese,Spanish,European,32.9626,4412.3939,19.4243,477.8679,Spanish and Portuguese
140712,Spanish and Portuguese,Spanish,European,9.4025,564.6195,52.4750,34.6310,Spanish and Portuguese
140713,Spanish and Portuguese,Spanish,European,62.1545,703.7237,33.1067,41.9638,Spanish and Portuguese
140714,Spanish and Portuguese,Spanish,European,41.8813,1049.0107,54.6385,73.2770,Spanish and Portuguese
140715,Spanish and Portuguese,Spanish,European,6.8480,81.8013,12.7354,0.6433,Spanish and Portuguese
140716,Spanish and Portuguese,Spanish,European,1.5225,769.4446,90.3515,43.0489,Spanish and Portuguese
140717,Spanish and Portuguese,Spanish,European,29.3018,651.1102,83.0397,23.3768,Spanish and Portuguese
140718,Spanish and Portuguese,Spanish,European,1.8357,2221.0423,359.5216,77.1050,Spanish and Portuguese
140719,Spanish and Portuguese,Spanish,European,348.5026,1845.8960,75.9597,13.7932,Spanish and Portuguese
140720,Spanish and Portuguese,Spanish,European,0.4406,2735.8177,179.5556,222.5378,Spanish and Portuguese
140721,Spanish and Portuguese,Spanish,European,36.3253,1294.4720,94.6888,85.4158,Spanish and Portuguese
140722,Spanish and Portuguese,Spanish,European,67.1987,268.6600,0.0000,0.0000,Spanish and Portuguese
140723,Spanish and Portuguese,Spanish,European,45.4655,1661.2600,91.1237,125.8200,Spanish and Portuguese
140724,Spanish and Portuguese,Spanish,European,21.2626,1584.7720,57.0761,141.5668,Spanish and Portuguese
140725,Spanish and Portuguese,Spanish,European,147.8232,609.5818,3.5149,2.2608,Spanish and Portuguese
140726,Spanish and Portuguese,Spanish,European,16.8600,4423.8096,46.6126,469.8349,Spanish and Portuguese
140727,Spanish and Portuguese,Spanish,European,159.0290,840.1900,13.8775,14.7415,Spanish and Portuguese
140728,Spanish and Portuguese,Spanish,European,132.0126,6697.0749,262.0594,562.5535,Spanish and Portuguese
140729,Spanish and Portuguese,Spanish,European,32.3779,624.4190,5.9148,55.0756,Spanish and Portuguese
140730,Spanish and Portuguese,Spanish,European,48.1906,1601.7941,145.7260,93.7600,Spanish and Portuguese
140731,Spanish and Portuguese,Spanish,European,42.6881,543.0708,11.6728,40.3573,Spanish and Portuguese
140732,Spanish and Portuguese,Spanish,European,10.0517,1117.3234,211.2439,26.1644,Spanish and Portuguese
140733,Spanish and Portuguese,Spanish,European,127.3254,721.2800,21.9610,11.7536,Spanish and Portuguese
140734,Spanish and Portuguese,Spanish,European,63.1409,3045.2660,259.3239,190.9743,Spanish and Portuguese
140735,Spanish and Portuguese,Spanish,European,388.1383,3319.4606,192.1882,120.6663,Spanish and Portuguese
140736,Spanish and Portuguese,Spanish,European,29.2078,115.4253,1.8605,0.4730,Spanish and Portuguese
140737,Spanish and Portuguese,Spanish,European,38.3782,412.7825,8.9445,28.5600,Spanish and Portuguese
140738,Spanish and Portuguese,Spanish,European,403.9614,4352.1590,411.5315,114.8364,Spanish and Portuguese
140739,Spanish and Portuguese,Spanish,European,82.4140,1281.1000,71.8840,80.3860,Spanish and Portuguese
140740,Spanish and Portuguese,Spanish,European,27.5355,394.9610,23.0040,21.9383,Spanish and Portuguese
140741,Spanish and Portuguese,Spanish,European,0.6453,45.4100,0.0956,0.0000,Spanish and Portuguese
140742,Spanish and Portuguese,Spanish,European,21.1809,126.4014,8.9903,1.2671,Spanish and Portuguese
140743,Spanish and Portuguese,Spanish,European,6.6600,114.1204,14.2025,3.3904,Spanish and Portuguese
140744,Spanish and Portuguese,Spanish,European,329.8627,8343.4376,1384.5411,125.0383,Spanish and Portuguese
140745,Spanish and Portuguese,Spanish,European,452.9619,2065.9600,56.0805,24.7432,Spanish and Portuguese
140746,Spanish and Portuguese,Spanish,European,34.3519,700.6900,17.5606,58.0066,Spanish and Portuguese
140747,Spanish and Portuguese,Spanish,European,373.1825,2964.5415,92.7128,132.3312,Spanish and Portuguese
140748,Spanish and Portuguese,Spanish,European,100.2983,2116.2924,289.4761,54.4526,Spanish and Portuguese
140749,Spanish and Portuguese,Spanish,European,72.7124,3833.3860,417.8309,200.6080,Spanish and Portuguese
140750,Spanish and Portuguese,Spanish,European,64.5266,436.6510,17.8264,10.7170,Spanish and Portuguese
140751,Spanish and Portuguese,Spanish,European,13.0022,98.4851,11.4106,0.3151,Spanish and Portuguese
140752,Spanish and Portuguese,Spanish,European,9.4198,1394.8852,191.6196,61.2391,Spanish and Portuguese
140753,Spanish and Portuguese,Spanish,European,0.0000,0.0000,0.0000,0.0000,Spanish and Portuguese
140754,Spanish and Portuguese,Spanish,European,439.0828,6907.5639,197.7256,489.3191,Spanish and Portuguese
140755,Spanish and Portuguese,Spanish,European,104.4534,799.7232,21.4820,35.9026,Spanish and Portuguese
140756,Spanish and Portuguese,Spanish,European,5.2400,302.2510,25.5704,19.0633,Spanish and Portuguese
140757,Spanish and Portuguese,Spanish,European,5.5945,823.6665,25.6527,77.7555,Spanish and Portuguese
140758,Spanish and Portuguese,Spanish,European,326.8096,5165.4610,24.4996,430.9711,Spanish and Portuguese
140759,Spanish and Portuguese,Spanish,European,236.0583,1970.0226,161.5205,41.6863,Spanish and Portuguese
140760,Spanish and Portuguese,Spanish,European,1.5499,11.1180,0.5366,0.6159,Spanish and Portuguese
140761,Spanish and Portuguese,Spanish,European,72.9251,328.9507,5.4980,0.7111,Spanish and Portuguese
140762,Spanish and Portuguese,Spanish,European,170.9597,2409.9668,38.3783,177.1493,Spanish and Portuguese
140763,Spanish and Portuguese,Spanish,European,34.0334,594.8268,95.3193,6.9598,Spanish and Portuguese
140764,Spanish and Portuguese,Spanish,European,17.1613,12008.8049,2.8416,1350.4873,Spanish and Portuguese
140765,Spanish and Portuguese,Spanish,European,94.9224,397.4060,8.1482,2.2748,Spanish and Portuguese
140766,Spanish and Portuguese,Spanish,European,217.7193,1434.2100,49.6980,40.3312,Spanish and Portuguese
140767,Spanish and Portuguese,Spanish,European,31.8489,1363.5500,132.9398,75.4021,Spanish and Portuguese
140768,Spanish and Portuguese,Spanish,European,375.4212,4534.7836,283.5008,215.3306,Spanish and Portuguese
140769,Spanish and Portuguese,Spanish,European,12.1465,660.1500,40.2105,51.0044,Spanish and Portuguese
140770,Spanish and Portuguese,Spanish,European,292.7054,2161.6859,116.3340,55.0010,Spanish and Portuguese
140771,Spanish and Portuguese,Spanish,European,4.3849,1092.9653,9.2103,117.1467,Spanish and Portuguese
140772,Spanish and Portuguese,Spanish,European,307.6970,1757.2971,76.4919,22.7059,Spanish and Portuguese
140773,Spanish and Portuguese,Spanish,European,16.5607,696.1842,93.2184,29.6390,Spanish and Portuguese
140774,Spanish and Portuguese,Spanish,European,386.9828,3646.5010,44.1366,227.2489,Spanish and Portuguese
140775,Spanish and Portuguese,Spanish,European,281.6458,2344.7093,204.8712,50.3105,Spanish and Portuguese
140776,Spanish and Portuguese,Spanish,European,12.3832,291.8400,20.2460,17.4888,Spanish and Portuguese
140777,Spanish and Portuguese,Spanish,European,475.8295,2813.5200,47.7278,83.2698,Spanish and Portuguese
140778,Spanish and Portuguese,Spanish,European,62.2316,310.7881,18.7193,1.6495,Spanish and Portuguese
140779,Spanish and Portuguese,Spanish,European,58.9300,1421.1800,73.7890,101.9740,Spanish and Portuguese
140780,Spanish and Portuguese,Spanish,European,306.1343,1926.3725,47.5964,55.5195,Spanish and Portuguese
140781,Spanish and Portuguese,Spanish,European,26.7162,1251.0424,115.9142,75.4133,Spanish and Portuguese
140782,Spanish and Portuguese,Spanish,European,82.8466,689.3617,0.0810,40.5273,Spanish and Portuguese
140783,Spanish and Portuguese,Spanish,European,31.8595,540.1476,93.6591,2.7123,Spanish and Portuguese
140784,Spanish and Portuguese,Spanish,European,226.6192,1433.3235,31.6652,45.9204,Spanish and Portuguese
140785,Spanish and Portuguese,Spanish,European,14.7871,318.8175,7.5168,27.8168,Spanish and Portuguese
140786,Spanish and Portuguese,Spanish,European,0.6615,123.4052,3.9668,11.6988,Spanish and Portuguese
140787,Spanish and Portuguese,Spanish,European,216.4904,972.1800,29.3366,9.0218,Spanish and Portuguese
140788,Spanish and Portuguese,Spanish,European,15.9825,207.6095,14.3200,9.6700,Spanish and Portuguese
140789,Spanish and Portuguese,Spanish,European,10.7694,5338.6734,142.4962,539.7689,Spanish and Portuguese
140790,Spanish and Portuguese,Spanish,European,30.0010,125.0200,1.9495,0.6424,Spanish and Portuguese
140791,Spanish and Portuguese,Spanish,European,56.7941,276.7680,11.3877,0.3188,Spanish and Portuguese
140792,Spanish and Portuguese,Spanish,European,0.5637,540.6653,0.5575,59.9057,Spanish and Portuguese
140793,Spanish and Portuguese,Spanish,European,60.1165,1868.4800,48.0769,167.6036,Spanish and Portuguese
140794,Spanish and Portuguese,Spanish,European,12696.8094,58453.4491,1012.7668,246.1841,Spanish and Portuguese
140795,Spanish and Portuguese,Spanish,European,30455.9397,159309.8824,1552.3576,4663.3361,Spanish and Portuguese
140796,Spanish and Portuguese,Spanish,European,7.7934,686.5163,94.9140,29.4780,Spanish and Portuguese
140797,Spanish and Portuguese,Spanish,European,225.5690,1381.5551,60.5037,29.9533,Spanish and Portuguese
140798,Spanish and Portuguese,Spanish,European,317.5117,1723.8426,70.9871,15.0422,Spanish and Portuguese
140799,Spanish and Portuguese,Spanish,European,7.2014,43.8330,1.6509,1.1076,Spanish and Portuguese
140800,Spanish and Portuguese,Spanish,European,70.7400,282.6580,0.1782,0.2058,Spanish and Portuguese
140801,Spanish and Portuguese,Spanish,European,207.3394,1874.3212,115.6872,66.3027,Spanish and Portuguese
140802,Spanish and Portuguese,Spanish,European,67.0434,1386.2316,43.7716,115.5196,Spanish and Portuguese
140803,Spanish and Portuguese,Spanish,European,12.0805,1003.2208,1.1182,108.5615,Spanish and Portuguese
140804,Spanish and Portuguese,Spanish,European,191.2173,1360.7973,47.8829,56.4851,Spanish and Portuguese
140805,Spanish and Portuguese,Spanish,European,62.0944,369.1710,4.3331,14.6358,Spanish and Portuguese
